hist_values,plant
"[1, 1, 1, 0, 1, 0, 0, 1, 0, 1, 3, 1, 1, 0, 1, 2, 0, 3, 14, 11, 22, 23, 30, 29, 15, 3, 2, 2, 0, 2, 2, 1, 1, 0, 1, 1, 1, 1, 0, 2, 2, 2, 3, 1, 3, 2, 4, 2, 6, 1, 6, 9, 11, 26, 25, 29, 16, 8, 2, 2, 2, 1, 1, 1, 1, 2, 0, 1, 0, 5, 3, 2, 4, 3, 5, 4, 4, 4, 4, 2, 3, 1, 3, 10, 18, 24, 31, 22, 7, 2, 2, 1, 1, 1, 2, 1, 1, 2, 4, 3, 4, 4, 6, 6, 4, 6, 3, 2, 3, 7, 3, 5, 3, 5, 11, 20, 25, 21, 10, 4, 3, 1, 0, 2, 2, 1, 2, 5, 3, 6, 7, 6, 7, 4, 4, 4, 7, 4, 6, 3, 7, 7, 7, 7, 8, 12, 16, 19, 7, 3, 3, 1, 1, 2, 1, 1, 3, 6, 6, 7, 8, 7, 5, 4, 7, 6, 5, 5, 9, 6, 5, 9, 6, 12, 9, 7, 6, 5, 11, 7, 2, 1, 1, 2, 1, 1, 1, 3, 5, 6, 4, 8, 8, 4, 6, 3, 9, 4, 5, 6, 9, 5, 5, 9, 8, 10, 12, 9, 11, 12, 2, 1, 1, 0, 1, 2, 1, 1, 0, 4, 5, 2, 6, 6, 6, 7, 4, 4, 3, 6, 7, 4, 4, 9, 6, 8, 8, 15, 17, 30, 2, 1, 0, 1, 0, 1, 2, 1, 0, 1, 0, 2, 5, 2, 5, 3, 6, 5, 6, 3, 5, 3, 6, 6, 6, 4, 11, 8, 12, 63, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 4, 3, 2, 5, 5, 5, 6, 4, 4, 4, 6, 6, 9, 10, 87]",prunus_virginiana
"[1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 11, 10, 18, 20, 30, 24, 34, 26, 22, 7, 7, 5, 1, 1, 0, 0, 1, 0, 1, 2, 2, 0, 0, 2, 3, 2, 0, 1, 1, 3, 9, 11, 16, 28, 38, 31, 29, 15, 11, 7, 4, 3, 1, 1, 0, 1, 2, 2, 1, 1, 2, 2, 1, 1, 3, 3, 0, 5, 7, 5, 2, 9, 12, 21, 39, 31, 27, 17, 7, 5, 8, 6, 1, 1, 1, 1, 3, 1, 1, 2, 3, 0, 2, 5, 0, 1, 9, 9, 1, 3, 3, 5, 13, 21, 25, 23, 40, 17, 12, 7, 8, 4, 1, 1, 1, 1, 2, 2, 1, 2, 3, 0, 1, 4, 2, 2, 7, 9, 2, 5, 0, 3, 4, 9, 15, 13, 24, 23, 15, 22, 26, 22, 1, 1, 1, 1, 3, 1, 2, 1, 3, 1, 4, 2, 2, 10, 7, 4, 2, 3, 3, 6, 3, 12, 13, 12, 17, 29, 27, 15, 21, 15, 1, 1, 1, 2, 3, 1, 2, 3, 0, 5, 2, 6, 10, 6, 3, 1, 5, 5, 7, 6, 5, 7, 22, 24, 18, 21, 21, 9, 15, 10, 1, 1, 1, 2, 3, 1, 3, 2, 2, 5, 2, 13, 7, 1, 4, 6, 6, 7, 6, 9, 10, 19, 9, 16, 20, 11, 14, 17, 12, 12, 1, 1, 1, 2, 3, 1, 4, 1, 3, 5, 10, 8, 3, 6, 6, 6, 7, 7, 11, 18, 9, 9, 14, 13, 9, 12, 14, 6, 16, 16, 1, 1, 1, 1, 2, 2, 1, 4, 1, 2, 3, 6, 9, 6, 3, 6, 5, 6, 5, 7, 10, 12, 12, 9, 11, 7, 13, 17, 12, 47]",prunus_virginiana
"[3, 3, 3, 3, 5, 2, 4, 4, 4, 1, 5, 7, 7, 7, 26, 25, 11, 4, 8, 5, 5, 4, 4, 5, 5, 5, 5, 2, 0, 2, 2, 2, 1, 3, 2, 1, 0, 2, 3, 5, 4, 3, 5, 11, 20, 20, 6, 7, 7, 6, 3, 4, 3, 8, 5, 6, 10, 10, 10, 5, 2, 3, 1, 1, 1, 0, 2, 4, 4, 2, 2, 4, 4, 6, 8, 9, 11, 10, 9, 10, 8, 9, 5, 7, 8, 5, 10, 8, 10, 11, 4, 2, 0, 2, 0, 2, 4, 2, 2, 2, 3, 6, 5, 4, 6, 7, 8, 8, 8, 8, 10, 6, 11, 7, 11, 5, 11, 7, 9, 14, 4, 2, 1, 1, 2, 4, 2, 2, 2, 1, 4, 6, 5, 9, 10, 8, 7, 6, 7, 7, 7, 9, 2, 8, 7, 6, 10, 9, 13, 13, 4, 2, 1, 1, 2, 4, 3, 2, 1, 2, 5, 7, 6, 11, 9, 12, 9, 4, 7, 7, 4, 8, 6, 4, 6, 8, 5, 7, 10, 17, 4, 2, 1, 1, 1, 3, 2, 1, 2, 2, 3, 4, 9, 9, 11, 10, 11, 5, 10, 4, 3, 6, 9, 2, 8, 4, 7, 6, 14, 20, 4, 1, 1, 0, 2, 0, 0, 2, 2, 2, 1, 4, 3, 4, 9, 8, 10, 11, 9, 3, 7, 7, 5, 7, 3, 4, 5, 7, 10, 43, 2, 2, 1, 1, 0, 0, 1, 1, 0, 0, 1, 2, 4, 3, 4, 6, 8, 8, 7, 7, 8, 2, 8, 8, 2, 5, 6, 5, 8, 64, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 2, 2, 4, 2, 5, 7, 4, 7, 4, 6, 5, 7, 2, 5, 6, 7, 7, 84]",prunus_virginiana
"[3, 3, 3, 3, 5, 2, 4, 4, 4, 1, 5, 7, 7, 7, 26, 25, 11, 4, 8, 5, 5, 4, 4, 5, 5, 5, 5, 2, 0, 2, 2, 2, 1, 3, 2, 1, 0, 2, 3, 5, 4, 3, 5, 11, 20, 20, 6, 7, 7, 6, 3, 4, 3, 8, 5, 6, 10, 10, 10, 5, 2, 3, 1, 1, 1, 0, 2, 4, 4, 2, 2, 4, 4, 6, 8, 9, 11, 10, 9, 10, 8, 9, 5, 7, 8, 5, 10, 8, 10, 11, 4, 2, 0, 2, 0, 2, 4, 2, 2, 2, 3, 6, 5, 4, 6, 7, 8, 8, 8, 8, 10, 6, 11, 7, 11, 5, 11, 7, 9, 14, 4, 2, 1, 1, 2, 4, 2, 2, 2, 1, 4, 6, 5, 9, 10, 8, 7, 6, 7, 7, 7, 9, 2, 8, 7, 6, 10, 9, 13, 13, 4, 2, 1, 1, 2, 4, 3, 2, 1, 2, 5, 7, 6, 11, 9, 12, 9, 4, 7, 7, 4, 8, 6, 4, 6, 8, 5, 7, 10, 17, 4, 2, 1, 1, 1, 3, 2, 1, 2, 2, 3, 4, 9, 9, 11, 10, 11, 5, 10, 4, 3, 6, 9, 2, 8, 4, 7, 6, 14, 20, 4, 1, 1, 0, 2, 0, 0, 2, 2, 2, 1, 4, 3, 4, 9, 8, 10, 11, 9, 3, 7, 7, 5, 7, 3, 4, 5, 7, 10, 43, 2, 2, 1, 1, 0, 0, 1, 1, 0, 0, 1, 2, 4, 3, 4, 6, 8, 8, 7, 7, 8, 2, 8, 8, 2, 5, 6, 5, 8, 64, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 2, 2, 4, 2, 5, 7, 4, 7, 4, 6, 5, 7, 2, 5, 6, 7, 7, 84]",prunus_virginiana
"[2, 0, 2, 0, 1, 1, 0, 2, 0, 1, 1, 1, 0, 2, 1, 0, 2, 2, 6, 1, 4, 8, 11, 23, 25, 18, 22, 14, 6, 3, 2, 2, 1, 1, 2, 1, 1, 0, 0, 1, 3, 3, 2, 1, 2, 1, 3, 5, 6, 5, 3, 8, 13, 16, 23, 25, 16, 8, 3, 2, 4, 2, 2, 1, 1, 0, 2, 3, 2, 2, 1, 4, 3, 5, 8, 9, 3, 4, 5, 4, 3, 2, 15, 21, 17, 19, 6, 5, 3, 3, 4, 2, 3, 1, 1, 4, 1, 4, 4, 4, 8, 9, 8, 5, 2, 5, 5, 5, 5, 7, 8, 5, 7, 7, 14, 8, 9, 6, 4, 4, 4, 4, 2, 3, 3, 1, 7, 8, 10, 10, 6, 5, 8, 5, 6, 8, 6, 6, 7, 1, 4, 7, 1, 3, 5, 1, 6, 10, 6, 6, 6, 3, 1, 5, 1, 9, 9, 13, 10, 4, 8, 6, 7, 8, 9, 7, 6, 2, 6, 2, 3, 3, 2, 0, 0, 1, 3, 0, 6, 19, 6, 4, 3, 3, 3, 9, 11, 14, 6, 7, 8, 7, 9, 8, 8, 6, 2, 7, 2, 5, 1, 1, 0, 0, 3, 2, 3, 0, 2, 19, 6, 3, 2, 5, 1, 6, 13, 12, 9, 6, 9, 6, 9, 9, 7, 6, 4, 8, 1, 5, 3, 0, 0, 2, 1, 3, 2, 2, 6, 13, 5, 4, 1, 4, 2, 1, 8, 10, 13, 7, 5, 9, 6, 6, 8, 7, 7, 5, 4, 8, 2, 4, 4, 0, 0, 2, 1, 3, 2, 21, 4, 4, 2, 0, 5, 1, 2, 7, 8, 9, 10, 6, 4, 6, 6, 5, 8, 7, 5, 7, 2, 5, 8, 1, 3, 5, 0, 0, 2, 27]",prunus_virginiana
"[2, 3, 1, 0, 1, 0, 1, 1, 1, 1, 3, 1, 3, 1, 3, 2, 1, 1, 2, 1, 2, 3, 2, 13, 40, 20, 24, 36, 8, 4, 5, 2, 1, 1, 2, 1, 1, 1, 4, 3, 4, 2, 3, 1, 3, 1, 2, 2, 3, 2, 2, 5, 4, 6, 5, 21, 37, 37, 16, 4, 5, 2, 1, 2, 1, 2, 1, 5, 6, 3, 3, 4, 2, 5, 3, 5, 6, 5, 4, 2, 4, 3, 5, 3, 6, 8, 21, 32, 25, 7, 5, 2, 1, 3, 2, 5, 7, 5, 4, 5, 3, 8, 6, 7, 5, 3, 5, 5, 7, 5, 7, 1, 6, 4, 6, 2, 7, 14, 27, 14, 5, 2, 3, 3, 5, 9, 7, 5, 7, 9, 9, 5, 6, 5, 7, 7, 6, 5, 5, 7, 1, 6, 1, 6, 2, 2, 12, 10, 12, 12, 6, 1, 4, 2, 10, 6, 7, 7, 10, 10, 6, 5, 6, 9, 6, 7, 7, 6, 2, 7, 1, 5, 3, 2, 5, 7, 6, 8, 7, 13, 6, 1, 4, 2, 10, 6, 8, 6, 10, 11, 6, 5, 8, 9, 7, 5, 6, 7, 3, 5, 4, 4, 2, 5, 7, 7, 6, 2, 6, 13, 5, 2, 3, 3, 10, 6, 7, 7, 10, 10, 6, 5, 7, 9, 9, 4, 8, 6, 5, 3, 5, 4, 3, 8, 8, 3, 5, 6, 4, 10, 5, 2, 3, 3, 7, 9, 5, 7, 6, 9, 9, 5, 6, 8, 8, 8, 6, 9, 3, 6, 3, 6, 2, 6, 6, 7, 7, 5, 4, 11, 5, 2, 1, 3, 4, 8, 6, 5, 7, 6, 9, 8, 6, 5, 7, 8, 7, 7, 7, 5, 5, 4, 6, 3, 4, 8, 7, 8, 6, 14]",prunus_virginiana
"[1, 0, 1, 0, 0, 1, 0, 0, 1, 2, 0, 1, 1, 3, 1, 1, 2, 5, 7, 21, 29, 29, 31, 24, 35, 24, 15, 7, 4, 2, 2, 0, 1, 1, 1, 1, 2, 0, 2, 3, 3, 2, 1, 1, 2, 0, 2, 3, 6, 7, 12, 25, 35, 53, 33, 26, 12, 6, 3, 3, 2, 1, 1, 2, 2, 1, 2, 4, 4, 1, 0, 3, 5, 2, 3, 3, 3, 2, 2, 7, 6, 13, 22, 47, 59, 31, 10, 4, 3, 3, 2, 2, 2, 2, 3, 1, 7, 1, 4, 3, 3, 4, 4, 4, 5, 4, 5, 1, 3, 6, 5, 11, 15, 30, 64, 33, 10, 5, 6, 3, 3, 2, 3, 3, 3, 6, 2, 5, 4, 5, 4, 9, 2, 6, 4, 6, 3, 7, 5, 5, 9, 14, 16, 21, 32, 40, 14, 7, 6, 2, 3, 3, 4, 4, 4, 6, 6, 5, 6, 8, 5, 6, 7, 5, 9, 4, 11, 7, 8, 11, 9, 14, 9, 6, 23, 32, 16, 9, 4, 4, 4, 4, 4, 4, 8, 7, 6, 10, 6, 8, 8, 6, 10, 9, 9, 12, 9, 10, 14, 5, 8, 5, 5, 6, 9, 23, 20, 8, 6, 5, 4, 5, 5, 3, 8, 6, 11, 10, 8, 8, 7, 9, 12, 12, 9, 14, 10, 10, 6, 9, 2, 5, 6, 8, 7, 8, 17, 18, 5, 6, 4, 5, 4, 5, 7, 8, 9, 10, 8, 8, 8, 9, 12, 13, 9, 12, 14, 8, 8, 6, 3, 7, 5, 7, 7, 6, 9, 16, 13, 8, 4, 4, 4, 6, 8, 5, 9, 7, 11, 9, 4, 12, 8, 14, 12, 9, 12, 12, 6, 10, 2, 6, 6, 7, 5, 9, 8, 11, 15, 13]",prunus_virginiana
"[2, 1, 0, 1, 0, 0, 2, 0, 1, 2, 1, 1, 1, 3, 1, 1, 4, 0, 0, 1, 3, 3, 6, 14, 23, 22, 16, 22, 14, 8, 2, 1, 1, 1, 1, 2, 1, 1, 2, 3, 4, 1, 3, 2, 1, 3, 4, 1, 3, 3, 3, 4, 6, 1, 7, 19, 30, 18, 20, 5, 2, 2, 1, 2, 2, 2, 2, 4, 5, 2, 3, 6, 2, 4, 6, 4, 3, 5, 1, 5, 2, 6, 2, 1, 4, 4, 13, 32, 18, 8, 3, 1, 3, 2, 4, 3, 6, 5, 6, 3, 8, 3, 7, 4, 6, 3, 6, 1, 3, 5, 1, 2, 1, 4, 2, 2, 4, 8, 30, 17, 3, 3, 3, 4, 5, 6, 8, 4, 10, 7, 5, 6, 7, 3, 4, 4, 3, 1, 5, 1, 6, 2, 5, 7, 4, 6, 4, 6, 7, 14, 3, 3, 3, 4, 5, 6, 10, 5, 8, 8, 5, 7, 6, 2, 7, 2, 2, 4, 2, 6, 4, 7, 6, 5, 4, 4, 4, 3, 6, 12, 3, 2, 4, 2, 4, 7, 8, 5, 8, 5, 9, 5, 5, 7, 2, 6, 2, 3, 4, 2, 5, 5, 8, 6, 7, 3, 4, 4, 7, 11, 3, 1, 3, 2, 4, 2, 7, 4, 8, 2, 9, 6, 6, 5, 5, 6, 2, 6, 3, 1, 5, 2, 4, 4, 7, 7, 6, 6, 5, 22, 2, 2, 1, 2, 2, 2, 3, 5, 4, 4, 6, 3, 8, 3, 8, 3, 4, 5, 6, 2, 3, 5, 2, 4, 2, 3, 6, 7, 9, 37, 2, 1, 1, 2, 1, 2, 1, 3, 2, 5, 4, 2, 7, 2, 3, 6, 3, 7, 4, 3, 5, 4, 3, 5, 2, 4, 3, 3, 5, 58]",prunus_virginiana
"[2, 1, 0, 0, 0, 0, 1, 1, 3, 1, 0, 0, 0, 1, 3, 3, 15, 19, 27, 25, 30, 25, 33, 32, 24, 22, 3, 3, 2, 3, 2, 1, 0, 1, 2, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 3, 1, 11, 28, 37, 47, 51, 42, 30, 10, 7, 2, 3, 0, 2, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 2, 2, 4, 4, 7, 2, 4, 26, 37, 61, 50, 35, 23, 7, 4, 3, 0, 3, 1, 0, 0, 0, 0, 0, 1, 1, 2, 2, 1, 3, 6, 3, 3, 8, 6, 7, 4, 6, 22, 47, 54, 42, 34, 15, 5, 3, 0, 3, 1, 0, 0, 0, 0, 1, 3, 1, 2, 4, 6, 3, 7, 7, 7, 6, 4, 9, 2, 8, 11, 33, 45, 55, 37, 14, 7, 3, 2, 2, 0, 0, 0, 0, 2, 3, 2, 5, 5, 4, 9, 9, 5, 5, 10, 4, 4, 10, 6, 11, 14, 18, 36, 49, 38, 14, 9, 3, 3, 1, 0, 0, 0, 3, 3, 3, 8, 4, 11, 7, 8, 8, 8, 3, 8, 9, 9, 9, 8, 8, 11, 12, 26, 43, 35, 18, 10, 3, 4, 0, 0, 0, 4, 3, 6, 6, 10, 10, 8, 8, 9, 4, 12, 7, 10, 8, 8, 10, 10, 9, 10, 11, 13, 31, 38, 17, 10, 3, 4, 0, 0, 3, 4, 9, 6, 15, 7, 11, 9, 5, 13, 10, 11, 5, 13, 8, 9, 12, 11, 10, 7, 12, 9, 25, 24, 15, 9, 5, 2, 0, 0, 5, 6, 8, 14, 10, 11, 11, 5, 15, 9, 11, 7, 13, 9, 8, 14, 10, 8, 14, 10, 11, 10, 11, 10, 19, 13]",prunus_virginiana
"[1, 1, 1, 0, 0, 1, 1, 2, 1, 1, 0, 1, 3, 1, 0, 0, 2, 1, 1, 2, 7, 29, 23, 28, 33, 29, 17, 7, 2, 1, 2, 1, 0, 2, 2, 1, 2, 0, 3, 2, 1, 2, 0, 3, 1, 2, 2, 3, 1, 1, 1, 1, 1, 6, 7, 34, 38, 43, 22, 12, 2, 1, 2, 2, 3, 0, 2, 3, 1, 4, 1, 2, 5, 2, 0, 4, 1, 0, 1, 1, 1, 2, 2, 3, 12, 39, 47, 36, 13, 4, 2, 2, 2, 2, 2, 3, 1, 3, 4, 4, 3, 2, 4, 1, 0, 2, 1, 2, 2, 2, 2, 5, 3, 4, 8, 10, 23, 46, 35, 16, 3, 2, 3, 2, 3, 1, 5, 4, 5, 4, 3, 0, 2, 1, 3, 3, 3, 4, 5, 6, 5, 4, 6, 3, 8, 9, 13, 31, 43, 12, 3, 3, 4, 3, 1, 5, 6, 3, 7, 0, 3, 3, 2, 4, 8, 4, 6, 6, 4, 7, 4, 10, 9, 6, 4, 4, 7, 17, 39, 14, 3, 4, 3, 4, 5, 6, 6, 4, 2, 2, 3, 6, 8, 6, 7, 6, 7, 4, 13, 9, 6, 5, 3, 7, 11, 8, 4, 8, 12, 24, 3, 4, 4, 3, 5, 7, 6, 3, 3, 3, 3, 5, 10, 7, 8, 4, 8, 11, 11, 6, 6, 3, 11, 8, 8, 8, 4, 13, 11, 10, 3, 4, 3, 4, 4, 6, 5, 6, 1, 2, 4, 4, 8, 7, 7, 6, 7, 5, 14, 9, 6, 5, 6, 10, 9, 10, 7, 10, 14, 10, 3, 2, 4, 3, 2, 5, 6, 4, 4, 2, 3, 3, 3, 5, 7, 6, 6, 7, 4, 6, 12, 10, 6, 6, 5, 10, 10, 13, 10, 29]",prunus_virginiana
"[1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 2, 4, 1, 7, 16, 28, 19, 24, 20, 21, 12, 1, 1, 0, 0, 1, 1, 0, 0, 1, 3, 1, 0, 0, 1, 4, 6, 2, 3, 2, 3, 3, 1, 0, 6, 9, 16, 28, 25, 32, 7, 6, 1, 0, 2, 0, 1, 1, 0, 3, 2, 4, 6, 4, 4, 4, 4, 3, 3, 4, 3, 3, 5, 4, 1, 8, 3, 13, 29, 27, 14, 6, 1, 2, 0, 2, 0, 3, 4, 8, 5, 6, 6, 4, 5, 7, 4, 4, 5, 5, 5, 1, 6, 3, 7, 6, 2, 9, 16, 23, 10, 3, 1, 2, 1, 1, 3, 6, 8, 7, 9, 4, 6, 7, 5, 7, 7, 3, 5, 4, 8, 5, 3, 3, 4, 5, 5, 4, 10, 8, 9, 12, 1, 2, 1, 1, 6, 5, 7, 10, 6, 7, 9, 3, 9, 9, 4, 6, 6, 6, 2, 3, 7, 3, 4, 6, 6, 4, 5, 4, 7, 13, 1, 2, 2, 0, 6, 4, 8, 11, 5, 9, 7, 7, 7, 8, 3, 7, 9, 3, 4, 7, 3, 5, 6, 3, 4, 6, 4, 3, 3, 15, 1, 2, 1, 1, 3, 7, 6, 10, 8, 7, 8, 8, 7, 7, 5, 7, 8, 4, 4, 8, 3, 5, 7, 4, 5, 2, 6, 3, 3, 12, 1, 2, 1, 1, 1, 6, 4, 11, 9, 5, 10, 6, 7, 8, 5, 8, 6, 6, 5, 5, 6, 5, 9, 2, 6, 3, 6, 4, 7, 7, 1, 2, 0, 2, 0, 3, 5, 5, 9, 9, 5, 7, 7, 5, 9, 5, 5, 7, 7, 5, 4, 7, 6, 5, 7, 5, 4, 6, 5, 15]",prunus_virginiana
"[2, 0, 2, 1, 0, 0, 1, 0, 0, 0, 3, 0, 1, 0, 0, 0, 1, 6, 11, 36, 27, 32, 26, 30, 14, 2, 2, 0, 0, 2, 2, 2, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 3, 2, 0, 0, 4, 1, 2, 0, 1, 4, 1, 13, 22, 49, 43, 34, 9, 4, 2, 2, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 5, 1, 2, 1, 4, 2, 3, 1, 3, 4, 4, 4, 12, 22, 45, 44, 25, 8, 2, 3, 1, 0, 0, 0, 1, 1, 0, 0, 5, 2, 4, 4, 2, 2, 2, 6, 5, 5, 5, 3, 5, 3, 17, 23, 47, 35, 12, 4, 3, 2, 1, 0, 0, 0, 2, 0, 2, 2, 3, 6, 3, 2, 4, 6, 6, 5, 6, 4, 2, 6, 6, 7, 6, 9, 20, 31, 41, 14, 3, 2, 1, 0, 0, 2, 0, 3, 2, 5, 6, 1, 6, 6, 8, 5, 6, 5, 4, 6, 6, 9, 8, 6, 6, 6, 8, 20, 39, 20, 4, 2, 0, 0, 2, 0, 3, 4, 8, 2, 6, 10, 7, 7, 4, 6, 9, 5, 9, 7, 9, 5, 6, 4, 7, 6, 9, 17, 27, 14, 4, 2, 0, 1, 1, 3, 4, 9, 4, 9, 8, 9, 5, 8, 8, 9, 9, 7, 8, 7, 4, 9, 4, 10, 11, 7, 7, 14, 10, 8, 4, 2, 0, 0, 1, 1, 3, 4, 8, 2, 7, 10, 6, 7, 5, 8, 7, 6, 9, 8, 7, 5, 9, 3, 7, 8, 9, 12, 11, 30, 3, 2, 1, 0, 0, 1, 1, 2, 1, 6, 7, 1, 6, 8, 6, 5, 7, 5, 6, 5, 8, 7, 6, 8, 7, 8, 2, 7, 15, 58]",prunus_virginiana
"[2, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 2, 1, 0, 1, 1, 2, 2, 2, 1, 15, 16, 28, 28, 18, 22, 16, 14, 5, 2, 1, 1, 1, 0, 2, 1, 1, 1, 4, 1, 1, 4, 3, 3, 2, 4, 2, 3, 1, 4, 3, 7, 18, 29, 32, 25, 18, 6, 2, 3, 1, 1, 1, 2, 1, 4, 3, 3, 4, 3, 3, 6, 2, 4, 4, 4, 4, 2, 5, 7, 6, 3, 8, 10, 25, 28, 21, 11, 3, 3, 2, 1, 2, 3, 3, 6, 2, 7, 4, 6, 5, 6, 2, 7, 8, 4, 5, 0, 9, 3, 3, 6, 4, 5, 12, 15, 17, 21, 11, 4, 2, 3, 3, 4, 5, 5, 8, 9, 5, 7, 8, 9, 4, 7, 4, 7, 4, 3, 6, 4, 6, 1, 5, 11, 5, 9, 11, 16, 7, 4, 3, 4, 5, 3, 7, 8, 11, 8, 9, 8, 10, 4, 10, 3, 5, 7, 4, 4, 6, 9, 3, 6, 2, 5, 2, 6, 9, 9, 8, 4, 3, 5, 4, 3, 7, 11, 9, 10, 10, 8, 8, 8, 6, 6, 5, 6, 5, 6, 8, 4, 5, 6, 2, 2, 2, 5, 9, 6, 9, 4, 3, 4, 5, 3, 6, 11, 9, 8, 11, 9, 9, 7, 6, 7, 6, 6, 4, 7, 8, 7, 4, 5, 0, 2, 4, 6, 7, 4, 10, 4, 3, 2, 5, 3, 4, 7, 11, 8, 10, 10, 6, 9, 8, 5, 7, 6, 7, 3, 8, 5, 8, 6, 4, 0, 2, 8, 6, 4, 13, 3, 2, 3, 4, 4, 2, 3, 7, 10, 8, 7, 9, 9, 6, 6, 8, 4, 6, 7, 7, 2, 6, 8, 7, 7, 4, 0, 3, 9, 21]",prunus_virginiana
"[1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 2, 1, 1, 0, 3, 9, 18, 32, 34, 34, 34, 17, 5, 2, 2, 3, 1, 1, 0, 1, 1, 0, 1, 2, 1, 0, 1, 1, 0, 1, 1, 1, 2, 1, 2, 3, 2, 0, 13, 16, 32, 36, 37, 28, 12, 8, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 0, 1, 2, 3, 2, 4, 0, 3, 4, 3, 7, 16, 27, 32, 34, 25, 16, 10, 4, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 4, 0, 2, 4, 2, 3, 2, 5, 6, 5, 9, 25, 33, 28, 25, 13, 9, 8, 8, 2, 1, 1, 3, 1, 1, 2, 1, 1, 3, 2, 2, 2, 2, 3, 4, 4, 3, 8, 8, 4, 14, 34, 33, 11, 19, 13, 10, 6, 7, 2, 1, 2, 2, 2, 1, 1, 2, 3, 2, 2, 2, 2, 2, 4, 5, 3, 8, 9, 6, 8, 20, 35, 19, 15, 8, 11, 9, 14, 5, 2, 1, 2, 3, 1, 2, 1, 2, 4, 2, 2, 2, 2, 4, 4, 3, 9, 10, 7, 10, 20, 21, 21, 15, 9, 8, 7, 15, 11, 5, 2, 2, 1, 3, 1, 2, 1, 4, 2, 2, 3, 2, 3, 4, 2, 9, 9, 9, 9, 12, 21, 16, 12, 15, 8, 6, 11, 12, 12, 10, 2, 1, 2, 3, 1, 2, 1, 4, 2, 2, 4, 1, 4, 5, 2, 14, 8, 10, 8, 18, 18, 11, 7, 17, 7, 12, 6, 12, 9, 12, 2, 1, 1, 3, 1, 2, 1, 1, 2, 4, 2, 2, 2, 2, 6, 3, 7, 11, 10, 9, 11, 12, 14, 10, 7, 9, 12, 10, 8, 40]",prunus_virginiana
"[1, 1, 0, 0, 1, 1, 0, 1, 1, 2, 1, 0, 1, 1, 1, 1, 10, 14, 23, 28, 29, 41, 22, 21, 17, 5, 3, 2, 2, 1, 2, 0, 1, 1, 0, 2, 2, 0, 0, 0, 0, 1, 1, 3, 0, 6, 1, 5, 2, 6, 14, 24, 48, 55, 32, 18, 3, 2, 1, 1, 2, 0, 2, 0, 3, 1, 0, 0, 0, 1, 1, 0, 5, 4, 2, 4, 2, 5, 3, 4, 3, 9, 15, 25, 44, 50, 24, 15, 5, 2, 2, 1, 1, 2, 2, 0, 0, 0, 1, 1, 3, 3, 4, 3, 4, 3, 5, 5, 2, 5, 12, 4, 9, 12, 14, 33, 46, 32, 19, 3, 2, 1, 1, 3, 1, 0, 0, 2, 2, 2, 3, 4, 3, 5, 5, 4, 4, 6, 13, 3, 10, 8, 10, 5, 13, 10, 29, 43, 29, 10, 2, 2, 2, 2, 0, 0, 2, 3, 3, 3, 3, 4, 5, 6, 6, 4, 15, 3, 12, 8, 10, 5, 8, 6, 8, 6, 15, 30, 41, 17, 2, 2, 3, 1, 0, 2, 3, 4, 3, 6, 5, 8, 4, 15, 6, 10, 11, 10, 5, 7, 10, 9, 6, 8, 9, 10, 19, 25, 21, 7, 2, 2, 4, 0, 1, 4, 4, 5, 6, 7, 8, 15, 7, 10, 12, 13, 2, 14, 8, 9, 6, 7, 11, 8, 11, 11, 13, 17, 10, 4, 2, 2, 4, 0, 1, 1, 5, 4, 6, 6, 5, 8, 16, 4, 11, 12, 11, 4, 10, 9, 9, 5, 9, 11, 5, 9, 11, 12, 11, 28, 2, 1, 3, 2, 0, 0, 2, 3, 3, 3, 5, 6, 5, 4, 9, 14, 2, 11, 9, 8, 8, 5, 9, 8, 7, 6, 9, 10, 13, 64]",prunus_virginiana
